Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Outdoor Air Enthalpy [J/kg](TimeStep),Environment:Site Outdoor Air Density [kg/m3](TimeStep),Environment:Site Rain Status [](TimeStep),BLOCK5:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE4:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE3:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE7:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE6:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE5:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE2:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK3:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK6:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK2:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),PEOPLE BLOCK5:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE4:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE3:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE7:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE6:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE5:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK3:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK6:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK2:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON) 
 10/11  24:00:00,21.9,87.,6.3,230.,0.0,0.0,59272.3079750497,1.14565195138877,0.0,21.9336211731059,25.9923997367792,24.6475907936337,27.8653183082604,24.9667100465291,28.5231520089345,27.9872913495999,26.4375073447959,23.5548921629461,30.1334076364523,26.7824740544738,-1.22788088202184,6.996973253704931E-02,-1.9692677073141,1.23856189971373,-1.861029795584,1.54428504220074,1.00174959981024,0.265018365300935,-0.496142788901021,1.55356894079079,0.51193857521256 
 10/12  01:00:00,21.4,88.,5.6,230.,0.0,0.0,57995.6461039459,1.14929282097104,0.0,21.601253290228,25.7595078822711,24.2321394189654,27.8589404445975,24.4841565335783,28.2960675634881,27.7106609510525,26.0499655026139,23.3337942639695,29.9248090456956,26.2324620587245,-1.26396897983752,0.109885502880583,-2.05067101011968,0.788064558328792,-1.85858572881224,1.22959434864171,0.807870811995417,0.377067484879867,-0.545883801904909,1.47336587262972,0.330635752344167 
 10/12  02:00:00,20.9,89.,5.,230.,0.0,0.0,56763.1751324222,1.15175781997185,0.0,21.2795157212582,25.5102192861276,23.8292621141789,27.7325275921,24.079699516199,28.1823817955785,27.6020654454643,25.7537406498875,23.1044191472977,29.7386596026091,25.7256712300327,-1.34138284151974,4.032734671771324E-02,-2.20747408611193,0.762965269141438,-2.03315694437488,1.13918023357157,0.740460830784174,0.288431398582348,-0.653792951437584,1.40265626729569,0.143319921203815 
 10/12  03:00:00,20.4,91.,4.4,230.,0.0,0.0,55934.8921106621,1.15394309534425,0.0,21.0045305563254,25.1026335569961,23.5382872157939,27.5391579413413,23.7745415044462,27.9323743959385,27.4262085560037,25.3131611563692,22.7697217763585,29.5120192233042,25.2227154153403,-1.41864374859317,-3.847850984391184E-02,-2.36659975736269,0.70862905327693,-2.19239569220336,1.07101697670998,0.702189216127185,0.210420691723456,-0.763070016113151,1.33534355709203,-3.415181881183323E-02 
 10/12  04:00:00,19.9,92.,3.7,230.,0.0,0.0,54666.7490022084,1.15761474333724,0.0,20.7972890701292,24.8126782381918,23.1215306064189,27.4719977824266,23.3311520514439,27.8110942700342,27.3259733615817,24.9225747917559,22.6348045237288,29.3245348901222,24.7268256438025,-1.48144899668556,-0.15451312707704,-2.48746338892837,0.634387868735618,-2.31873115212166,0.970026063360654,0.643956965546212,9.886994037960214E-02,-0.893431250995452,1.25812903600773,-0.20712609195099 
 10/12  05:00:00,19.4,94.,3.1,230.,0.0,0.0,53815.0667171729,1.15983529882242,0.0,20.6279754993163,24.5389408498311,22.7234660840068,27.3876515243583,22.9111613981503,27.7025831330482,27.2989949896044,24.5502569584506,22.5457289299055,29.1291014754379,24.2557249574915,-1.53884737768937,-0.247931851546299,-2.65809985258046,0.585815964005519,-2.49839355571212,0.896708546341561,0.600935086097583,-6.443159660337291E-03,-0.984018133735191,1.1854620752553,-0.381672898855731 
 10/12  06:00:00,18.9,95.,2.4,230.,0.0,0.0,52551.3945728574,1.16352912932987,0.0,20.5288126100517,24.2430521847242,22.2635403332597,27.313800760729,22.4511174380997,27.6026642666883,27.1977086159773,24.114369098217,22.6685565294778,28.928823468517,23.7926560247726,-1.58421822776759,-0.339056806624107,-2.81864416064242,0.536202181552271,-2.66724431164761,0.825924343732593,0.570533214736149,-0.107955599289679,-1.05896419824531,1.1112152825864,-0.549126776359483 
 10/12  07:00:00,18.4,97.,1.8,230.,26.,1.,51680.1316378065,1.1657826604888,0.0,20.4165193948547,23.9927058597148,21.758466692953,27.1281163392407,21.9179976704624,27.4213743639088,27.0710185330231,23.7514929329565,23.160340702389,28.7273206483705,23.5495885699607,-1.61999934376606,-0.431093048999331,-3.00975027638885,0.487158815044679,-2.85968114140935,0.773163335193262,0.531579796844504,-0.224353853726761,-1.0672798253941,1.03900970516704,-0.684283762726873 
 10/12  08:00:00,18.7,97.,1.9,230.,152.,0.0,52632.1981120789,1.16411927440375,0.0,20.3705327980131,23.7020685411423,21.5124041988318,25.6531953101607,21.4894879055106,26.294599706094,26.0736160365694,23.1792891161881,23.5636709302329,28.0208331837832,26.3060760739964,-1.65387857352761,-0.501099331455781,-3.20908462385518,0.422842546992992,-3.06966757494669,0.749920819776963,0.505638537068554,-0.31870001135658,-0.83813626256807,0.991267823821444,-0.602355455753603 
 10/12  09:00:00,19.1,96.,2.1,140.,169.,4.,53553.697774489,1.16215841314076,1.,20.5724184528763,21.816847712205,22.6431924824981,23.7417032059692,22.6581619529343,24.6226871946291,20.5404870835563,23.2582462287304,23.4771433763398,26.441950211444,25.337168367109,-1.66173671188972,-0.584371354467022,-3.31725003103297,4.906405488534376E-02,-3.23816828992205,0.437166657384977,0.274760857615297,-0.455610520738583,-0.849029271526532,0.823243458107737,4.126309420999182E-04 
 10/12  10:00:00,19.5,96.,2.3,140.,157.,2.,54852.0996160698,1.15993231675847,0.0,20.6913076730458,21.9583758280279,23.2047791182828,23.8081647244913,23.230887443906,24.636096936368,20.8827616091354,23.3937151236946,23.612983408423,26.3801765658913,25.8100763176569,-1.61788984848334,-0.978916475385496,-2.99490636741184,-0.418475302025072,-2.90639816681269,0.150053366090262,-0.855102105477825,-0.45898580101434,-0.781220980021843,0.442389544865442,-0.117109918299328 
 10/12  11:00:00,19.8,96.,2.4,140.,164.,8.,55839.6875448674,1.15825754619547,0.0,20.7900224754187,22.02994247644,23.6088326596593,23.8317815711346,23.6369321448653,24.6385714376675,20.9401126077932,23.4579269323339,23.5324411195878,26.3088621769259,25.9760129131447,-1.58461475329333,-0.960776773564183,-2.83493305749509,-0.430651647288293,-2.74436029622133,0.147649926890942,-0.838153592361872,-0.443194430983937,-0.607788910269579,0.414499764701431,3.818504823552474E-02 
 10/12  12:00:00,20.2,95.,2.6,140.,401.,9.,56782.2032069711,1.15629865670359,0.0,20.9304787506651,22.1476164412618,23.9549286703584,23.9034246919197,23.9890779009261,24.7946991225773,21.1377747573583,23.3972113654051,23.0404596806898,26.3909412780924,27.3250848629266,-1.55634920038117,-0.931878855317078,-2.71212952662771,-0.3989541730126,-2.6211484702717,0.249039707535019,-0.832112954855621,-0.433518544331274,-0.34069005310348,0.463393912573185,0.395319109641463 
 10/12  13:00:00,20.6,94.,2.8,140.,320.,148.,57725.9278197141,1.15434470909666,0.0,21.0867572150532,22.3245229207235,24.1455060153473,24.041506787672,24.1859721624507,24.963546174864,21.3412933688042,23.6419306758422,23.8615025674999,26.6854813692769,28.4360817318885,-1.52211163756707,-0.881013450161539,-2.60683377690761,-0.37774293022696,-2.51356626349023,0.356899197093684,-0.811415127262145,-0.433032146977865,-0.132049890869425,0.522555444942095,0.999974128065094 
 10/12  14:00:00,20.9,94.,2.9,140.,251.,5.,58742.6201845846,1.15266286836204,0.0,21.2263365509613,22.4941117250612,24.3099489827283,24.0543653070117,24.3513357280363,24.9025685875913,21.5255282658735,23.6853938985368,23.7398982408863,26.7025803989748,27.8996770457836,-1.48299233823066,-0.818177068309774,-2.52972329067317,-0.363054541872584,-2.43436721933835,0.347677318445414,-0.792848984108641,-0.375269476345465,8.136803688902185E-02,0.593351793811965,1.09985801759713 
 10/12  15:00:00,21.3,93.,3.1,180.,186.,126.,59695.7795738498,1.15071282742971,1.,21.5119289124702,24.0019922038906,23.5969245364494,23.8616316123163,23.6164965446653,24.7368834559599,21.682661843767,23.9866500918397,23.2064262250244,26.4452362050184,27.5886036504391,-1.44626028988954,-0.784803699550547,-2.48890418305766,-0.396574757366733,-2.39287519649695,0.2488657897313,-0.785498368728395,-0.384178411292895,-0.343170359006757,0.565183206912145,0.88388212442928 
 10/12  16:00:00,20.9,93.,3.1,180.,128.,1.,58293.3004191786,1.15414077682057,0.0,21.3345408310058,23.9550894439137,23.4172648945239,23.7759942305086,23.4311623380706,24.6145969477646,21.3006593112101,23.8448732381886,22.9463543451553,26.2707364528274,26.9708989599224,-1.38431788441012,-0.522634045733694,-2.67489705381623,-0.462419561137113,-2.58941943974779,0.216822651055685,-0.772692900812245,-0.332794421025301,-0.563076291765838,0.465025055684979,0.686654578522923 
 10/12  17:00:00,20.6,92.,3.1,180.,165.,116.,56882.9071960445,1.15610665574066,0.0,21.2012814010691,23.8823283042319,23.1589334868868,23.4977952845529,23.1655914645033,24.4478320453683,21.0206393287161,23.6714954510222,22.8664673055172,26.0625325633273,27.1563977586459,-1.42599392607706,-0.529648497806125,-2.75084208423305,-0.502054332944979,-2.66975916892029,0.18466462017454,-0.883072855089206,-0.367297630765717,-0.544432903410925,0.4183084075893,0.60842597600662 
 10/12  18:00:00,20.2,92.,3.1,180.,43.,3.,55531.9659261238,1.15951796327475,0.0,21.0083703156519,23.6542707502355,22.9272027053873,23.4199181425765,22.9281843146603,24.1948064169814,20.6341491373045,23.4444078559025,22.6407996327145,25.8704852497738,25.9830341142207,-1.46772420913563,-0.546898427703383,-2.86329903619036,-0.609342459990996,-2.78931643976775,6.812474184591936E-02,-0.997313797762656,-0.419535093934393,-0.61472167109392,0.331453407935902,0.406012247407957 
 10/12  19:00:00,19.8,92.,3.1,180.,11.,2.,54203.7840727661,1.16292470887771,0.0,20.8524370300002,23.5301574169545,22.6560415834982,23.310043206925,22.6508201059616,24.0511906628967,20.2506955550096,23.2735754134921,22.3361239233433,25.6364160519673,25.1671020257212,-1.52277273853253,-0.616136460234119,-2.96895477258568,-0.677441955293989,-2.90067171999609,-6.180675942402131E-02,-1.1269470934495,-0.495368173158357,-0.78391188283435,0.241554776980554,-7.732274338160512E-03 
 10/12  20:00:00,19.5,90.,3.1,180.,0.0,0.0,52501.2101206306,1.16512385821299,0.0,20.6995504469255,23.2560887452798,22.3078532657729,23.5484624428835,22.2957890027047,24.2470325098226,20.7564001084518,23.1067542254926,21.393527947904,25.551906532188,24.0759380745942,-1.57200384050216,-0.671268081158169,-3.08858677527147,-0.749248725885751,-3.02577448205685,-0.157859694759381,-1.255088731256,-0.566262048715584,-1.02369346378609,0.140806355296172,-0.30340511352598 
 10/12  21:00:00,19.1,90.,3.1,90.,0.0,0.0,51231.0344606231,1.16850939322148,1.,20.2172252353218,23.1010780055933,23.4123863135586,24.6963701091552,23.4417834220827,24.865867022228,23.938936900004,22.9885159126428,20.0833150951782,26.7828469750255,23.1461539931772,-1.62602430882311,-0.775654790532064,-3.24220805110714,-0.755296722227581,-3.18459862919385,-0.226054540565288,-1.23000697496519,-0.636033541473077,-1.42674116851848,5.971810334443545E-02,-0.660838106138794 
 10/12  22:00:00,18.6,86.,3.4,90.,0.0,0.0,48307.5043664104,1.17226729814432,0.0,20.2088868845426,22.783722800082,23.1106535670318,24.8205124284124,23.1358023649707,25.014129496291,24.0866329805303,22.8862975442455,19.677495142339,26.7561716106881,22.6589216709113,-1.7461128420447,-0.866846028085354,-2.93327913568147,-0.524698044896546,-2.8633330944494,-0.117209537054102,-0.600792993471504,-0.686347960004313,-1.80248799847994,0.28892897484907,-0.938215133875894 
 10/12  23:00:00,18.1,83.,3.7,90.,0.0,0.0,45817.2617029907,1.17690274385303,0.0,20.2545637367111,22.9812507030146,22.4961696135947,25.684842915007,22.5956719068909,25.6171946964086,24.8249992049393,23.7783881114131,20.0378723609392,26.6610420929606,22.0420118606673,-1.79025349515863,-0.979336044137838,-3.07310939510734,-0.523059206266138,-3.0050125128026,-0.125861719386166,-0.572822788952888,-0.731282917601037,-1.98089810116037,0.256075027968356,-1.12818549552522 
 10/12  24:00:00,17.6,79.,4.,90.,0.0,0.0,43124.0143374264,1.18053212431434,0.0,19.9477687979481,22.9896959570083,22.3090128550285,25.8070560260938,22.4086152861415,25.6010777409202,24.7815064848091,23.1967093003418,19.1933355098731,26.4904884171325,21.5072366940234,-1.81642470015218,-0.978035250444109,-3.33700390250333,-0.372996286168218,-3.24162551475385,-6.276895629287169E-02,-0.445691829075455,-0.579843935974234,-1.98431610187405,0.204497988995514,-1.34133881313128 
 10/13  01:00:00,17.1,76.,4.3,90.,0.0,0.0,40835.3105314406,1.1850626752023,0.0,20.0135606188284,22.9495811704075,21.9984530744402,25.9636884016495,22.1083941567051,25.7339515799072,24.8001104340296,23.4124133483037,19.1839797677731,26.3081970835401,20.9742891067945,-1.91425624960016,-1.02251291196878,-3.46597643105225,-0.381142139684078,-3.37022676623757,-0.117675491360436,-0.481555081786614,-0.746793738127648,-2.24613209634957,0.139269867685286,-1.53159843396656 
 10/13  02:00:00,16.6,73.,4.6,90.,0.0,0.0,38658.4850338203,1.18834607109084,0.0,19.7722557633899,23.2631772922258,21.4647986741307,25.7393402727419,21.5375808300275,25.4823079995309,24.5354641852807,23.9890028677991,19.6196665544981,26.0943585752763,20.4609875350374,-1.93561726877158,-1.06641484681003,-3.62851454384693,-0.375863022239647,-3.52926470956471,-0.144016031863209,-0.502752549145053,-0.735915494027055,-2.33143639217328,6.765787102294747E-02,-1.7186153922319 
 10/13  03:00:00,16.1,69.,4.9,90.,0.0,0.0,36248.9513892456,1.19300770702061,0.0,19.5262698505351,23.1681672276037,21.1748094657317,25.6226113609551,21.2664092292571,25.4073096952699,24.3743488992998,23.8967514090644,19.3233895901396,25.8993507882389,20.0021306914081,-2.00825112593269,-1.05456773483796,-3.86333916946024,-0.46772159971123,-3.77786867792842,-0.253546216517523,-0.59083631355423,-0.665349281190443,-2.2975522758274,-1.346035649235839E-02,-1.89725130099052 
 10/13  04:00:00,15.6,67.,5.2,90.,0.0,0.0,34529.9630988192,1.19598099142269,0.0,19.719974014826,23.0296555797798,20.7670962786111,25.6009480444383,20.8194799668994,25.2740515395543,24.1555991610834,23.6971059586508,18.9023212049452,25.6884493483563,19.5241332231328,-2.10243119571182,-1.11769968736587,-4.01816172273674,-0.533931880858713,-3.9263401290813,-0.323142152808976,-0.655408523074153,-0.716495843329964,-2.40781572181334,-9.351879513273414E-02,-2.06315986598915 
 10/13  05:00:00,15.1,63.,5.5,90.,0.0,0.0,32299.6830556964,1.20054792605002,0.0,19.2160017311904,22.7204650584247,20.4463768339235,25.3597074610116,20.5096399802094,25.0345200898781,23.9308079770662,23.4385895604726,18.4799096379216,25.469534141142,19.0654505100373,-2.07246357166403,-1.1916757888254,-4.20927653780296,-0.572092076714193,-4.13228957364266,-0.396818599133557,-0.721912197373209,-0.790152277697557,-2.54956438522389,-0.177245281549698,-2.23342895351165 
 10/13  06:00:00,14.6,61.,5.8,90.,0.0,0.0,30710.6564750805,1.20345193549248,0.0,19.2946377629875,22.4913759680101,20.7212974110822,25.4652504132406,20.8156691568823,25.0765662611036,23.975722744007,23.2506616470947,18.0556874622264,25.2550551995334,18.6123051127746,-2.19745947402069,-1.31450056040711,-4.38782851556684,-0.677255810112949,-4.30817161978968,-0.507186346819342,-0.8050228103163,-0.888427087162893,-2.69795726033713,-0.266492055059213,-2.40366879929349 
 10/13  07:00:00,14.1,58.,6.1,90.,35.,91.,28901.4713217787,1.20773690220794,0.0,19.4253966067912,22.3804099572458,20.8487138844628,25.0564506714342,21.0123232135331,24.7729422958865,23.5782017882232,23.0834017569143,18.0408795283614,24.9945175477112,18.406790813096,-2.24272787721421,-1.39810685408132,-4.38051860504521,-0.698294328009431,-4.29348733780464,-0.544263712299889,-0.823500962045647,-0.955500153935355,-2.79601462712111,-0.349171865138848,-2.53252094993377 
 10/13  08:00:00,14.9,57.,5.9,90.,99.,408.,30233.9345694186,1.20398834343373,0.0,19.2067170474766,21.9371415815725,20.5533717453312,23.7719892606974,20.5740883534745,23.7993535009357,22.7210519864833,22.2938225871255,19.2535495110102,24.1850764349796,22.1569458498023,-2.21678805885639,-1.43000446870748,-4.35990412476866,-0.818627466168358,-4.24575061442791,-0.601606285856084,-0.904853593304651,-1.00798994258317,-2.62193337197967,-0.419130099945911,-2.39540170693755 
 10/13  09:00:00,15.7,56.,5.7,90.,164.,496.,31575.4593474036,1.20025442532162,0.0,19.6185082446926,18.5329890510997,20.8626437456922,20.5585393791053,20.9025000632319,21.4609903956168,21.2213166877346,21.0869103128063,18.3869428710217,23.3784009829613,23.1198717938535,-2.26757250952791,-1.54695140503774,-4.48831063688404,-1.14581222142584,-4.41747237748604,-0.770387207254842,-1.09229846021816,-1.2108147330138,-2.12217578390646,-0.56632025076365,-1.19336563067025 
 10/13  10:00:00,16.5,55.,5.5,90.,225.,433.,32925.5380640528,1.19653543195957,0.0,19.5665474417442,19.2115676774734,21.155131589739,20.7368015385306,21.1922481292513,21.5576825263353,21.23227742477,21.2681732665612,19.3525574205749,23.5545935116672,24.9200402960805,-2.17965134471367,-2.2721209875852,-4.42501811229123,-1.92013971032043,-4.34729566784834,-1.1906663146986,-1.43189621629341,-1.48466043856744,-2.17291002863328,-0.848370471307887,-0.667002341595547 
 10/13  11:00:00,17.3,54.,5.3,90.,218.,682.,34283.6025828375,1.19283168784119,0.0,19.8807305866442,19.4600699670096,21.4784970067778,21.1976462811746,21.5101429497056,22.1108798811799,21.557146661957,21.4681480238735,20.0134255364585,24.1265633114255,26.8400547167407,-2.20438549291481,-2.1452787059684,-4.35161241302912,-1.8732505607198,-4.27334682476172,-1.02129015650841,-1.44970943789767,-1.46800948879436,-1.68311904647118,-0.788114297275745,0.182021867152002 
 10/13  12:00:00,18.,53.,5.1,90.,290.,525.,35436.5982485644,1.18963458563401,0.0,19.8598605951841,19.6895740330689,21.6338810471755,21.6599259447041,21.666072261363,22.6069248162061,21.9098403681358,21.201769405901,20.351001412195,24.7717660850312,28.252138010182,-2.1375030409678,-2.09171089759911,-4.25715917848919,-1.74776536891659,-4.17943683119073,-0.804175111602623,-1.38337997006986,-1.42387028085507,-1.23459470848529,-0.611507242204931,0.946722300903145 
 10/13  13:00:00,18.8,53.,5.,90.,302.,606.,37154.2044580933,1.18570290892479,0.0,19.9795963549516,19.9428335370554,21.0437764940435,22.061765656761,21.0597819798679,23.0845121690159,22.217941235056,20.3814419902074,20.0615286823555,25.3703194204441,29.5774012013868,-2.12772079384681,-2.01813645723754,-4.20644012276558,-1.61129464072605,-4.12777764739519,-0.583095821225735,-1.30504740818818,-1.46653413793333,-0.907119668168016,-0.401995632401431,1.60897881138946 
 10/13  14:00:00,19.6,52.,4.8,90.,285.,664.,38566.4951421019,1.18084404998026,0.0,20.1624629140997,20.441494228338,21.3889643886007,22.4390383219821,21.4036058238098,23.4573761457515,22.4799516164028,21.0004016055646,20.9924725923185,25.86980835377,30.2210026775706,-2.0908860586374,-1.94894955753024,-4.37047886951149,-1.47976160003521,-4.29771737869291,-0.384611050264056,-1.22552687848434,-1.61740669353215,-0.748701077688746,-0.199580332503666,2.05224720708953 
 10/13  15:00:00,20.4,51.,4.6,90.,321.,386.,39966.2877675787,1.17719509696427,0.0,20.554511789585,20.6582907334654,22.0117047603545,22.9301411556171,22.0328445638212,23.9206021014379,22.9904358123682,21.6936401344784,21.7271552813786,26.1072980616422,29.9739356714039,-2.04671198205165,-1.82948248538946,-4.25909455502826,-1.37420760081916,-4.18546407003446,-0.315076675979434,-1.15968757042884,-1.48954278649669,-0.561696110220642,-5.403275884146128E-02,2.04156842925496 
 10/13  16:00:00,19.7,56.,4.3,90.,266.,239.,40246.605827326,1.18045011205834,0.0,20.1301608548508,20.147087346886,21.7266771769687,22.7016311962175,21.75489308134,23.684924227936,22.8645987425336,21.0959506165437,21.0332229059113,25.8377959467766,28.8209841082541,-1.95478114983752,-1.75429990064792,-4.06451187247713,-1.26407472586395,-3.9871477029691,-0.279161025479473,-1.04905637013405,-1.34757720745928,-0.585843103506105,4.748005977485029E-03,1.62479538648648 
 10/13  17:00:00,19.,61.,4.1,90.,176.,449.,40420.1421846563,1.18262174096716,0.0,20.067832347415,20.2147246804334,21.6257556117429,22.5699088279282,21.6522571904208,23.5168195147866,22.7706526259431,20.8577680515834,20.292272337408,25.7468599924214,28.1150400116759,-2.02020823772489,-1.82970800197792,-4.13538606299802,-1.30461893698723,-4.05540973357327,-0.386080622000731,-1.06824549027797,-1.45901530118486,-0.916529817471977,-4.532968457695920E-02,1.15985576189356 
 10/13  18:00:00,18.3,66.,3.8,90.,89.,172.,40474.9622254468,1.18489183387783,0.0,19.9639044987265,19.9766832350834,21.8641187505415,22.3707897065297,21.895918783914,23.2349849868679,22.5928669127509,21.6585013448864,20.8448528788156,25.2812173179541,26.345937590101,-2.02167080197308,-1.81649625322923,-4.1695696834826,-1.37433404177329,-4.09347189025802,-0.514810175261312,-1.10328561267871,-1.51870953129492,-1.34440624739471,-0.13037812327542,0.540980462067577 
